Nome da empresa,Motivos
XP Investimentos,"Acham normal burnout, acham normal pessoas trabalharem fora do horário, diminuem o seu salário para colocar tudo em PLR e te mandam embora quase 1 ano depois, mas antes para não pagar. Só são inclusivos nas propagandas, dentro da empresa todos brancos, a maioria homens, principalmente em cargos de gestão. Mansplaining e manterrupting até dizer chega. Tem grupos para lidar com isso? Tem. Mas faz uma reclamação de um gestor pra ver. Em 3 meses vc tá na rua por falta de desempenho, mesmo sua nota de avaliação tendo sido altíssima. Corram, é pra ficar maluc@"
XP Investimentos,"Empresa machista, extremamente tóxica. Demite mulheres em tech com a justificativa de que ""não sabem trabalhar com mulher"". Sua competência não conta se for mulher e você ainda tem que ser capaz de se sujeitar a um líder que não tem o menor tino para gestão de pessoas. É um mero técnico que colocaram para liderar as pessoas durante o crescimento da empresa, que não tinha gente competente para fazer gestão e saiu promovendo os funcionários antigos."
Xuz,A boca do chefe
Yaman,"Empresa sem plano de carreira. Não existe gestao, pedidos chegam pra ser entregues pra ontem! Muito comum vc fazer trabalho de níveis mais acima ou de gestão mesmo! Faz coisas que não estão dentro do seu escopo."
YAMCOL LTDA,Gerentes tóxicos e xingam em mandarim
Yank Solutions,Não existe plano de carreira. Demitem sem motivos
Yank Solutions,Só tem estagiário fazendo trabalho de pleno lá
Yara Brasil Fertilizantes,"A liderança nesta empresa é um desastre. A supervisão é fraca, despreparada e incapaz de cuidar da própria equipe. O relacionamento entre os departamentos simplesmente não existe, cada um só vê seu lado. O resultado é uma carga de trabalho excessiva e uma pressão insuportável. A gerência está cega para esses problemas, enquanto os supervisores, em vez de assumir responsabilidade, apenas repassam a culpa para seus subordinados para não demonstrar a incapacidade e achar um culpado, que posteriormente geralmente é desligado. Sem falar em vários outros assuntos que a empresa prega uma política mas na prática é totalmente diferente."
Yazaki do Brasil Ltda.,"Assédio moral e sexual, falta de reconhecimento, salário baixo."
YDUQS,"Cultura de hora extra sem remuneração. Lideranças abusivas, sálarios abaixo do mercado, benefícios pífios. "
YDUQS,"Gerentes que pagam de descontruides mas quando o funcionario volta de afastamento pelo INSS por burnout é demitido, além disso voce so chega em algum lugar aqui se babar ovo das pessoas certas"
YDUQS,"Pior decisão que tomei foi ter aceitado trabalhar nesta empresa. Empresa tóxica e com cultura do imediatismo. Trabslhar depois do horario é normal e não pagam. Beneficios fracos, VR/VA de 300 reais!! Bu Estacio Wyden totalmente sucateada, cortando custos ao máximo e destruíndo a qualidade de vida do colaborador "
Yduqs,Falta de comunicação assertiva por parte da diretoria; Falta de padronização nos processos; Retrabalho recorrente
YDUQS,"Sobrecarga, negócio empurrando decisões para os times técnicos, prometem pdi mas nunca rola "
Yes,Baixo salário
Yh Brasil,Funcionarios tratados como lixo!
Yooga Tecnologia,PJ com carga horária de CLT Abusos psicólogicos e mentais Alta carga de trabalho Poucas ou nenhuma oportunidade de crescimento Layoffs recorrentes Falta de feedback Gestão despreparada PJ mas exigem vínculo trabalhista Salaário baixo
Youcom,"Líderes despreparados, colocam pessoas jovens experiência para liderar times novos, o resultado é assédio moral em cima de assédio moral além de não ter diversidade nenhuma, pregam de diversos mas só tem pessoas brancas de classe média alta trabalhando "
Youse,"Nunca vi uma Fintech tão desorganizada na vida! Gerentes incompetentes e ausentes, débito técnico enorme porque tudo ficava na cabeça de uma única pessoa, que ainda por cima trabalhava em outros projetos e nunca tinha tempo para ajudar e repassar conhecimento. De todos os piores lugares em que já trabalhei, esse foi o mais escroto."
youse,"o head de produto é tóxico, se finge de gente boa e trata as pessoas com grosseria e não direciona nada, não lidera! eu sai da empresa, ele já tinha mandado pelo menos 7 pessoas embora e sempre com a descupla de desempenho, mas trabalhando direto com as pessoas sabemos que isso não era verdade. "
Youse Seguros,Assédio moral por diretoras. Extremamente hieraquizada. Sem desenvolvimento de carreira. RH ausente.
Z1,"Um caos. As donas são duas brancas delulu completamente desorganizadas. Não fazem ideia do que estão fazendo, e culpam a equipe pelo caos."
Zamp,"Panelinha, assedio moral gerente faz discursinho meia boca, e não dura ninguém em menos de 1 anos, fora muitos riscos impostos aos funcionários, capaz de ficar com Burnout com 1 semana de empresa , sem expectativa de carreira, pois tem que puxar o saco do coordenador pra conseguir algo, nunca consegue por si"
Zamp,Empresa extremamente tóxica
Zamp ( BURGER KING),"Te deixam doente por cobranças de metas e desorganização de planejamento das áreas que nao conseguem apoiar o campo. Não conseguimos folgar , e sempre somos ameaçados quando não entregamos as metas."
ZAMP / BK,Empresa que exige metas inatingíveis. CEO péssimo e que mente pois no LinkedIn fala que a empresa está otima mas quem trabalha lá dentro sabe pq os números do EBTIDA está tão alto. Otima empresa para você ter problemas psicológicos.
ZAMP S.A (BK e Popeyes),"Obriga funcionários a fazer hora extra, pressão até pra ir ter o intervalo, só usar água quente que queima a mão, vários trabalhos de risco, trabalho acima das funções pedidas, assédio psicológico e moral, além de terror psicológico com ameaças de justa causa."
Zanoni Plásticos,"Não tem dinheiro, fia "
Zapay,São uns lixos. Um bando de moleque sem responsabilidade nenhuma com os colaboradores da empresa. Tóxicos
Zara,Assédio moral
Zara,Racismo
Zé delivery,"Cultura tóxica e machista, se você pede ajuda, é tratada como se estivesse atrapalhando, muito sênior de 2 anos que se acha"
Zello Tecnologia,"Se você quiser durar mais de 6 meses na empresa, você deve primeiramente sobreviver ao ambiente completamente insalubre e desorganizado e segundo você tem que vender a alma."
Zello Tecnologia,"Espere ficar sobrecarregado com prazos irrealistas, resultando em inúmeras horas extras não remuneradas e um sério desequilíbrio entre vida profissional e pessoal. A cultura predominante aqui ainda é exclusiva, desfavorecendo a diversidade e promovendo um ambiente altamente competitivo, espere uma puxada de tapete do teu colega na primeira oportunidade que ele tiver. Além disso, a falta de reconhecimento, salários estagnados e progressão de carreira incerta, juntamente com processos burocráticos lentos e uma falta de transparência nas decisões gerenciais, tornam o ambiente de trabalho desmotivador. Sem falar do assédio moral. Você pode ser desligado caso sofra assédio e solicite mudança de time."
Zelo,"Uma bagunça generalizada. Contratam como PJ com salario baixo prometendo migrar para CLT em poucos meses, enrolam com o contrato até você desistir dele, não te migram para CLT, exigem todas as obrigações de CLT. Um bando de juninho em cargos de gestão, processos burocráticos, demissões inesperadas devido a mal dimensionamento de equipe, rotatividade altíssima (nunca vi nada igual!!!)... PÉSSIMOOO"
Zenon Barriga Y Pesado,"Trabalho com cobranca pra esse cara, todo mes tenho que ir numa vila na casa do caralho pra ir cobrar um cara que ja ta ha mais de 14 meses devendo, fora que tem um moleque la que todo dia me acerta com bola, tijolo, tudo que possa imaginar. Ambiente muito estressante."
Zenvia,"Eu trabalhei dois meses para a Zenvia, depois da aquisição da empresa onde trabalhava. Foi o processo mais confuso, mentiroso, bagunçado que eu já vi uma empresa fazer. Teve claro, aquele velho papo de ""todos serão aproveitados"", que sabemos que é mentira, mas o pior foi terem promovido um colega de trabalho a coordenador depois que ele passou a perna no gestor e na coordenadora, apresentando uma análise dos problemas da empresa, nas costas de todos mundo."
ZENVIA,"Vende um mundo ""diverso"", mas no fim é só fachada."
Zenvia,"- péssima gestão, machistas e racistas. Sugam até sua alma e há cada 03 meses muda estratégia. Um verdadeiro suco do caos corporativo"
Zenvia,"O próprio nome já diz: ""sem via"". A única via que tem é a da misoginia, que rola solta aí."
zenvia,"gerente de mkt institucional é uma topeira. coordenadores folgados que só servem para fazer piada. o cabeludinho então nem se fala, só quer saber de fofoca e tretinha, enquanto a gente fica doente trabalhando para essas pessoas confusas e incompetentes. alô, CMO, faça uma entrevista reversa nos seus gerentes aí, meo.... tá deixando dinheiro na mesa com esse povo zoado liderando os projetos de qlqr jeito... slc"
ZENVIA,"Adoro o CEO, mas tá difícil trabalhar. De tempos em tempos, o bicho vira tudo de cabeça pra baixo."
Zenvia,Estão metendo um layoff parcelado e ninguém tá percebendo! Só quem vê o headcount é que percebe esse movimento... Os sons de violino do Titanic já estão tocando.
Zenvia,"Só mesmo sendo Zen para não surtar com esse povo pinel, peloamordedeus"
ZENVIA,"Trabalhei no RH e a impressão que dava era que tinha dado a louca no CEO. Toda hora uma integração diferente, falta de recurso, ferramentas que viviam dando problema, desperdício da cultura das empresas integralizadas. "
Zenvia,"Layoff apos a aquisição da movidesk sem motivo nenhum, diversos projetos com uma qualidade péssima, existe um PDI mas não é colocado em prática, funcionários esperando anos pra receberem um aumento baixo, um pleno recém contratado recebe mais do que um senior que esta na empresa a anos "
Zenvia,"uma maluquice de empresa! Acho que ngm sabe o que tá fazendo ali, a começar pelo ceo, diretores e gerentes  "
Zenvia,"Teve um gestor de TI chamado Daniel Wildt. Na teoria parecia ruim, nas prática era ainda pior. Rodeado de puxa-sacos desqualificados que nem ele, que só minavam os outros times."
Zenvia,"Ambiente tóxico, mas com selinho GPTW. Mas é tóxico nível gerências enaltecendo funcionários que tem denúncias por assédio moral, e gestão pedindo pra trabalhar sem bater ponto, comercial vendendo pro cliente soluções que não são possíveis de realizar… passem longe! "
zeus agrotech,"Liderança horrível, o alto escalão totalmente desumano, demite sem motivo aparente e o colaborador não tem voz alguma. E o CTO totalmente grosso, despreparado e desrespeitoso com o funcionário, além de se contradizer sempre. Um lugar com pessoas tristes, desmotivadas e que cobra performance sob ameaça"
ZG Soluções,"Extremamente machista. Só tem homens, não contratam mulheres desenvolvedoras, muito assédio e salário baixo."
Zilor,"Empresa Machista contrata mulheres apenas por ser obrigatorio, quando você esta la não tem nem um tipo de suporte, lideres extremamente machistas "
Zilor Energia e Alimentos,"Nostalgia pura, os acionistas andam no escritório,fiscalizando quem está presencial, tipo Brasil Colonial. Se gosta de obedecer e apertar botão sem questionar,  seja bem vindo "
Zinzane,Os donos acham que as pessoas tem que abrir mão da vida delas para que eles possam bater metas. Participei de reuniões que pessoas foram chamadas de incompetentes na frente de todos. Empresa tóxica e abusiva. As pessoas não ficam e as equipes estão sempre sofrendo tendo que cubrir hora de funcionário que pediu demissão ou foi desligado. Mínima noção de bom senso e empatia.
Zion Madureira,"Liderança tóxica, te pressionam o tempo todo, não pagam hora extra, desvio de função, líderes totalmente despreparados para ocupar o cargo que ocupam, a diretora da escola chamou as funcionárias de mercenárias, interesseiras e ingratas em uma reunião feita com toda a escola, a financeiro é uma favelada, boca suja, e o coordenador é um menino de 19 anos que acabou de sair do ensino médio, sem preparo nenhum. A maioria das pessoas que trabalhavam lá saíram, o lugar é horrível, de verdade ."
Zip4Me,"Empresa que revebe em dólar, contrata como pj, valores muito abaixo do mercado e ainda por cima, exigem regime CLT de horários. Ambiente complemente tóxico, exigem câmeras ligadas durante o dia inteiro no setor da TI"
